100560,114
100561,102
100562,102
100563,111
100564,123
100565,129
100566,117
100567,105
100567,102
100567,103
100568,129
100569,123
100570,120
100571,110
100571,104
100572,115
100572,113
100573,128
100574,106
100574,127
100574,117
100575,109
100576,124
100577,118
100577,122
100578,114
100579,120
100580,119
100581,101
100581,122
100582,116
100583,129
100583,130
100584,128
100585,115
100585,112
100586,110
100587,118
100588,119
100588,102
100589,107
100589,117
100590,111
100591,123
100591,127
100592,129
100593,125
100593,118
100594,109
100595,115
100596,108
100596,113
100597,129
100598,101
100598,112
100599,114
100599,118
100600,116
100601,118
100601,109
100602,115
100603,116
100604,128
100605,111
100605,104
100606,124
100606,122
100607,120
100608,103
100609,126
100609,120
100610,101
100611,115
100612,102
100612,104
100613,128
100614,123
100614,128
100615,104
100616,119
100616,130
100616,125
100617,121
100617,123
100618,122
100619,120
100620,102
100620,129
100621,117
100621,129
100622,126
100622,118
100623,112
100624,109
100625,117
100626,115
100627,117
100627,107
100628,124
100629,118
100630,128
100631,130
100631,123
100632,122
100633,124
100634,116
100635,121
100636,125
100636,126
100637,101
100638,109
100639,117
100639,125
100640,113
100641,130
100642,128
100643,112
100644,128
100645,116
100645,109
100646,104
100646,102
100647,121
100648,103
100649,127
100649,101
100650,128
100651,105
100652,114
100653,107
100653,115
100654,102
100654,108
100655,127
100655,105
100656,130
100657,124
100658,110
100659,121
100659,117
100660,109
100660,123
100661,115
100661,113
100662,124
100662,129
100663,129
100663,118
100664,117
100665,109
100665,108
100666,116
100667,111
100668,109
100668,110
100669,124
100670,129
100670,126
100671,113
100671,128
100672,117
100673,115
100673,116
100674,105
100675,112
100675,116
100676,108
100676,107
100677,129
100678,128
100678,130
100679,114
100679,120
100680,118
100681,105
100681,119
100682,112
100683,106
100684,122
100685,115
100685,121
100686,103
100686,117
100687,102
100688,117
100689,105
100690,106
100691,128
100692,124
100693,112
100694,122
100695,101
100695,121
100695,127
100696,106
100696,129
100697,109
100698,130
100699,130
100700,103
100701,117
100702,107
100702,128
100702,125
100703,118
100704,124
100705,110
100706,103
100707,104
100708,125
100709,101
100710,101
100711,116
100711,105
100712,102
100713,121
100714,116
100715,117
100716,117
100716,111
100716,129
100717,118
100717,109
100718,116
100718,121
100719,126
100720,124
100721,110
100721,128
100722,122
100723,106
100723,113
100724,109
100725,118
100726,118
100727,114
100727,125
100728,114
100728,113
100729,105
100730,124
100730,118
100730,105
100731,102
100732,128
100732,103
100732,107
100733,108
100734,115
100735,111
100736,121
100737,111
100738,106
100738,119
100739,106
100740,120
100741,115
100742,105
100742,110
100743,118
100743,115
100744,114
100745,118
100746,125
100747,102
100748,115
100749,110
100749,125
100750,107
100751,129
100752,120
100753,120
100754,124
100755,124
100755,101
100756,125
100757,104
100757,114
100758,118
100759,104
100760,118
100760,103
100761,115
100762,101
100762,121
100763,103
100764,121
100764,106
100765,112
100765,105
100766,130
100767,119
100767,113
100768,129
100769,120
100770,120
100770,113
100771,103
100772,112
100773,102
100773,105
100774,122
100775,130
100776,118
100776,107
100776,108
100777,113
100778,106
100778,121
100779,127
100780,117
100781,102
100782,106
100783,128
100784,108
100784,122
100785,113
100785,118
100786,127
100786,126
100787,108
100787,105
100787,101
100788,123
100788,126
100789,128
100790,110
100791,126
100792,111
100792,112
100793,123
100794,124
100794,107
100795,103
100796,113
100796,128
100797,119
100798,110
100799,110
100799,121
100799,103
100800,115
100801,120
100802,125
100803,103
100804,113
100805,122
100805,113
100806,104
100806,115
100807,130
100808,103
100809,106
100810,119
100810,124
100810,128
100811,123
100812,115
100813,117
100814,105
100814,125
100814,123
100815,107
100815,122
100816,113
100817,117
100817,102
100818,105
100818,126
100819,111
100820,118
100821,107
100821,112
100822,110
100823,102
100824,126
100824,120
100825,114
100825,122
100826,101
100827,113
100827,130
100828,128
100828,106
100828,116
100829,116
100829,118
100830,106
100831,102
100832,101
100832,110
100832,107
100833,113
100834,117
100834,127
100835,120
100836,123
100837,120
100838,115
100839,123
100839,106
100840,103
100840,101
100841,119
100842,111
100843,129
100844,113
100844,103
100845,126
100845,102
100846,117
100846,128
100847,109
100848,118
100849,128
100849,119
100849,121
100850,119
100850,125
100851,101
100852,112
100852,120
100853,120
100854,109
100854,120
100855,121
100855,123
100855,110
100856,124
100857,103
100857,122
100858,118
100859,105
100860,107
100861,122
100861,130
100862,127
100863,130
100863,106
100864,113
100864,128
100865,120
100865,122
100866,119
100867,111
100867,112
100868,116
100869,128
100869,106
100870,120
100871,104
100872,117
100873,128
100874,121
100874,122
100875,104
100876,123
100877,122
100878,107
100879,117
100879,102
100880,125
100880,118
100881,102
100882,128
100882,119
100882,123
100883,112
100883,118
100883,115
100884,115
100885,119
100885,117
100886,114
100886,126
100887,128
100887,114
100888,102
100889,108
100889,111
100890,105
100891,122
100891,123
100892,125
100893,112
100893,107
100894,104
100894,117
100895,122
100895,126
100896,125
100897,106
100898,119
100899,122
100900,112
100900,129
100901,122
100901,117
100902,123
100903,112
100903,104
100904,112
100904,125
100904,102
100905,119
100906,106
100907,102
100908,118
100909,125
100909,115
100910,112
100910,104
100911,125
100912,105
100912,120
100913,130
100913,106
100914,120
100914,110
100915,128
100916,110
100916,114
100917,130
100918,122
100919,115
100919,112
100920,127
100920,104
100921,130
100921,115
100921,103
100922,121
100922,130
100923,124
100924,129
100925,114
100926,102
100927,112
100927,113
100927,119
100928,121
100929,121
100930,124
100931,127
100932,111
100933,124
100934,115
100934,128
100934,111
100935,114
100935,122
100936,130
100937,127
100937,129
100937,108
100938,106
100939,118
100939,126
100940,112
100940,128
100941,125
100942,126
100942,101
100943,124
100944,111
100945,126
100945,128
100946,128
100946,109
100947,130
100947,107
100948,125
100948,101
100949,128
100950,102
100950,121
100951,101
100952,115
100953,107
100954,113
100955,115
100956,117
100956,127
100957,128
100958,113
100958,101
100959,104
100960,111
100960,119
100961,124
100962,128
100963,127
100964,121
100965,102
100965,126
100966,106
100966,116
100967,108
100968,116
100968,111
100968,122
100969,105
100970,104
100970,105
100971,116
100972,128
100972,129
100973,112
100973,119
100974,121
100975,116
100976,121
100977,106
100978,129
100979,121
100980,113
100980,105
100981,121
100982,112
100982,129
100983,109
100984,115
100985,120
100986,103
100987,101
100988,127
100989,118
100989,124
100990,130
100991,108
100991,119
100992,122
100993,113
100994,127
100995,116
100996,105
100997,116
100998,120
100999,123
